Source,X,Y,Z,Nanoseconds
VR,-0.0487894,-0.0539494,0.883424,427944238
VR,-0.0487874,-0.0539501,0.883423,428507647
VR,-0.0487853,-0.0539507,0.883422,429094032
VR,-0.0487834,-0.0539515,0.883421,429684271
VR,-0.0487813,-0.0539522,0.88342,430316804
VR,-0.048779,-0.0539529,0.883419,430908732
VR,-0.048777,-0.0539535,0.883417,431500733
VR,-0.048751,-0.053906,0.883426,432092012
VR,-0.0487485,-0.0539063,0.883424,432697725
VR,-0.0487463,-0.0539069,0.883423,433259644
VR,-0.0487441,-0.0539073,0.883422,433818420
VR,-0.0487417,-0.0539078,0.883421,434412163
VR,-0.0487393,-0.0539083,0.883419,435001196
VR,-0.048737,-0.0539089,0.883418,435560853
